id_student,code_module,code_presentation
595659,DDD,2013J
595685,DDD,2013J
595720,DDD,2013J
595894,DDD,2013J
595940,DDD,2013J
595963,DDD,2013J
595986,DDD,2013J
595988,DDD,2013J
596093,DDD,2013J
596104,DDD,2013J
596204,DDD,2013J
596270,DDD,2013J
596306,DDD,2013J
596441,DDD,2013J
596473,DDD,2013J
596542,DDD,2013J
596570,DDD,2013J
596589,DDD,2013J
596620,DDD,2013J
596731,DDD,2013J
596845,DDD,2013J
596846,DDD,2013J
596978,DDD,2013J
597178,DDD,2013J
597192,DDD,2013J
597235,DDD,2013J
597243,DDD,2013J
597308,DDD,2013J
597365,DDD,2013J
597428,DDD,2013J
597433,DDD,2013J
597453,DDD,2013J
597504,DDD,2013J
597560,DDD,2013J
597561,DDD,2013J
597571,DDD,2013J
597602,DDD,2013J
597726,DDD,2013J
597754,DDD,2013J
597755,DDD,2013J
597770,DDD,2013J
597871,DDD,2013J
597924,DDD,2013J
597938,DDD,2013J
597968,DDD,2013J
598052,DDD,2013J
598064,DDD,2013J
598123,DDD,2013J
598246,DDD,2013J
598430,DDD,2013J
598501,DDD,2013J
598516,DDD,2013J
598536,DDD,2013J
598637,DDD,2013J
598650,DDD,2013J
598664,DDD,2013J
598701,DDD,2013J
598842,DDD,2013J
598860,DDD,2013J
598949,DDD,2013J
598989,DDD,2013J
599049,DDD,2013J
599068,DDD,2013J
599101,DDD,2013J
599109,DDD,2013J
599146,DDD,2013J
599169,DDD,2013J
599177,DDD,2013J
599206,DDD,2013J
599262,DDD,2013J
599425,DDD,2013J
599585,DDD,2013J
599649,DDD,2013J
599655,DDD,2013J
599658,DDD,2013J
599711,DDD,2013J
599725,DDD,2013J
599741,DDD,2013J
599742,DDD,2013J
599837,DDD,2013J
599854,DDD,2013J
599876,DDD,2013J
599947,DDD,2013J
600067,DDD,2013J
600094,DDD,2013J
600242,DDD,2013J
600289,DDD,2013J
600365,DDD,2013J
600478,DDD,2013J
600525,DDD,2013J
600648,DDD,2013J
600671,DDD,2013J
600686,DDD,2013J
600753,DDD,2013J
600796,DDD,2013J
600817,DDD,2013J
600842,DDD,2013J
600859,DDD,2013J
600963,DDD,2013J
601048,DDD,2013J
601133,DDD,2013J
601204,DDD,2013J
601230,DDD,2013J
601234,DDD,2013J
601263,DDD,2013J
601270,DDD,2013J
601286,DDD,2013J
601289,DDD,2013J
601310,DDD,2013J
601380,DDD,2013J
601392,DDD,2013J
601467,DDD,2013J
601488,DDD,2013J
601566,DDD,2013J
601579,DDD,2013J
601731,DDD,2013J
601857,DDD,2013J
602302,DDD,2013J
602312,DDD,2013J
602356,DDD,2013J
602404,DDD,2013J
602413,DDD,2013J
602452,DDD,2013J
602453,DDD,2013J
602595,DDD,2013J
602692,DDD,2013J
602725,DDD,2013J
602783,DDD,2013J
602856,DDD,2013J
602902,DDD,2013J
603034,DDD,2013J
603049,DDD,2013J
603201,DDD,2013J
603302,DDD,2013J
603325,DDD,2013J
603410,DDD,2013J
603431,DDD,2013J
603498,DDD,2013J
603513,DDD,2013J
603669,DDD,2013J
603730,DDD,2013J
603749,DDD,2013J
603850,DDD,2013J
603931,DDD,2013J
604055,DDD,2013J
604072,DDD,2013J
604156,DDD,2013J
604317,DDD,2013J
604392,DDD,2013J
604462,DDD,2013J
604574,DDD,2013J
604627,DDD,2013J
604641,DDD,2013J
604655,DDD,2013J
604723,DDD,2013J
604729,DDD,2013J
604854,DDD,2013J
604912,DDD,2013J
604952,DDD,2013J
605005,DDD,2013J
605070,DDD,2013J
605105,DDD,2013J
605118,DDD,2013J
605144,DDD,2013J
605191,DDD,2013J
605245,DDD,2013J
605313,DDD,2013J
605540,DDD,2013J
605561,DDD,2013J
605652,DDD,2013J
605703,DDD,2013J
605859,DDD,2013J
605941,DDD,2013J
606082,DDD,2013J
606270,DDD,2013J
606319,DDD,2013J
606322,DDD,2013J
606344,DDD,2013J
606513,DDD,2013J
606593,DDD,2013J
606665,DDD,2013J
606908,DDD,2013J
607073,DDD,2013J
607196,DDD,2013J
607231,DDD,2013J
607316,DDD,2013J
607427,DDD,2013J
607485,DDD,2013J
607498,DDD,2013J
607555,DDD,2013J
607622,DDD,2013J
607670,DDD,2013J
607854,DDD,2013J
607900,DDD,2013J
607927,DDD,2013J
607928,DDD,2013J
608062,DDD,2013J
608178,DDD,2013J
608206,DDD,2013J
608217,DDD,2013J
608238,DDD,2013J
608267,DDD,2013J
608284,DDD,2013J
608417,DDD,2013J
608630,DDD,2013J
608638,DDD,2013J
608733,DDD,2013J
608745,DDD,2013J
608815,DDD,2013J
608848,DDD,2013J
608923,DDD,2013J
608943,DDD,2013J
608983,DDD,2013J
609044,DDD,2013J
609089,DDD,2013J
609242,DDD,2013J
609381,DDD,2013J
609480,DDD,2013J
609488,DDD,2013J
609797,DDD,2013J
609932,DDD,2013J
610106,DDD,2013J
610170,DDD,2013J
610220,DDD,2013J
610257,DDD,2013J
610279,DDD,2013J
610393,DDD,2013J
610402,DDD,2013J
610469,DDD,2013J
610537,DDD,2013J
610595,DDD,2013J
610603,DDD,2013J
610606,DDD,2013J
610701,DDD,2013J
610817,DDD,2013J
610830,DDD,2013J
610834,DDD,2013J
610838,DDD,2013J
610870,DDD,2013J
610913,DDD,2013J
611162,DDD,2013J
611271,DDD,2013J
611284,DDD,2013J
611408,DDD,2013J
611418,DDD,2013J
611478,DDD,2013J
611593,DDD,2013J
925553,DDD,2013J
983970,DDD,2013J
997948,DDD,2013J
1080206,DDD,2013J
1103608,DDD,2013J
1282596,DDD,2013J
1345808,DDD,2013J
1346966,DDD,2013J
1355699,DDD,2013J
1375851,DDD,2013J
1440467,DDD,2013J
1442991,DDD,2013J
1449692,DDD,2013J
1485105,DDD,2013J
1497480,DDD,2013J
1507503,DDD,2013J
1509881,DDD,2013J
1517755,DDD,2013J
1522631,DDD,2013J
1530521,DDD,2013J
1563203,DDD,2013J
1564630,DDD,2013J
1580084,DDD,2013J
1581243,DDD,2013J
1592048,DDD,2013J
1610188,DDD,2013J
1644568,DDD,2013J
1678800,DDD,2013J
1679727,DDD,2013J
1684787,DDD,2013J
1687996,DDD,2013J
1689069,DDD,2013J
1713615,DDD,2013J
1756165,DDD,2013J
1766513,DDD,2013J
1777511,DDD,2013J
1782581,DDD,2013J
1796059,DDD,2013J
1818677,DDD,2013J
1819994,DDD,2013J
1830562,DDD,2013J
1833308,DDD,2013J
1835411,DDD,2013J
1847481,DDD,2013J
1868389,DDD,2013J
1874363,DDD,2013J
1877732,DDD,2013J
1887928,DDD,2013J
1894634,DDD,2013J
1901764,DDD,2013J
1903131,DDD,2013J
1903477,DDD,2013J
1913872,DDD,2013J
1963677,DDD,2013J
1982833,DDD,2013J
2014252,DDD,2013J
2032057,DDD,2013J
2032882,DDD,2013J
2034802,DDD,2013J
2039190,DDD,2013J
2039810,DDD,2013J
2043916,DDD,2013J
2046628,DDD,2013J
2068627,DDD,2013J
2082180,DDD,2013J
2112088,DDD,2013J
2134578,DDD,2013J
2149701,DDD,2013J
2157412,DDD,2013J
2175266,DDD,2013J
2194777,DDD,2013J
2195479,DDD,2013J
2198952,DDD,2013J
2204293,DDD,2013J
2221869,DDD,2013J
2232218,DDD,2013J
2239650,DDD,2013J
2252750,DDD,2013J
2253576,DDD,2013J
2281870,DDD,2013J
2284294,DDD,2013J
2289847,DDD,2013J
2292724,DDD,2013J
2305957,DDD,2013J
2314761,DDD,2013J
2321492,DDD,2013J
2327045,DDD,2013J
2327472,DDD,2013J
2336922,DDD,2013J
2337441,DDD,2013J
2339150,DDD,2013J
2340230,DDD,2013J
2340786,DDD,2013J
2342399,DDD,2013J
2355555,DDD,2013J
2356801,DDD,2013J
2358707,DDD,2013J
2365438,DDD,2013J
2366024,DDD,2013J
2366701,DDD,2013J
2367887,DDD,2013J
2375123,DDD,2013J
2375627,DDD,2013J
2377769,DDD,2013J
2382048,DDD,2013J
2383036,DDD,2013J
2388030,DDD,2013J
2404530,DDD,2013J
2409396,DDD,2013J
2410364,DDD,2013J
2421961,DDD,2013J
2430070,DDD,2013J
2430405,DDD,2013J
2437065,DDD,2013J
2445016,DDD,2013J
2446109,DDD,2013J
2452902,DDD,2013J
2457907,DDD,2013J
2461936,DDD,2013J
2462628,DDD,2013J
2472145,DDD,2013J
2473456,DDD,2013J
2474436,DDD,2013J
2477792,DDD,2013J
2479086,DDD,2013J
2485582,DDD,2013J
2485856,DDD,2013J
2495352,DDD,2013J
2501578,DDD,2013J
2505389,DDD,2013J
2505413,DDD,2013J
2505859,DDD,2013J
2520868,DDD,2013J
2522932,DDD,2013J
2539092,DDD,2013J
2540195,DDD,2013J
2542803,DDD,2013J
2546792,DDD,2013J
2546976,DDD,2013J
2547032,DDD,2013J
2550054,DDD,2013J
2552672,DDD,2013J
2554973,DDD,2013J
2555596,DDD,2013J
2560868,DDD,2013J
2561282,DDD,2013J
2561811,DDD,2013J
2569051,DDD,2013J
2569416,DDD,2013J
2569653,DDD,2013J
2574281,DDD,2013J
2577480,DDD,2013J
2579683,DDD,2013J
2581779,DDD,2013J
2581822,DDD,2013J
2585270,DDD,2013J
2585395,DDD,2013J
2588379,DDD,2013J
2588655,DDD,2013J
2595968,DDD,2013J
2597673,DDD,2013J
2598861,DDD,2013J
2602235,DDD,2013J
2606871,DDD,2013J
2608420,DDD,2013J
2615169,DDD,2013J
2615761,DDD,2013J
2618352,DDD,2013J
2627449,DDD,2013J
2630796,DDD,2013J
2631225,DDD,2013J
2635163,DDD,2013J
2639310,DDD,2013J
2643555,DDD,2013J
2648271,DDD,2013J
2648317,DDD,2013J
2649310,DDD,2013J
2650741,DDD,2013J
2654602,DDD,2013J
2658898,DDD,2013J
2662178,DDD,2013J
2662451,DDD,2013J
2663010,DDD,2013J
2668945,DDD,2013J
2678587,DDD,2013J
2681198,DDD,2013J
2681471,DDD,2013J
2683696,DDD,2013J
2686578,DDD,2013J
2691780,DDD,2013J
2692186,DDD,2013J
2695608,DDD,2013J
2697921,DDD,2013J
24213,DDD,2014B
28149,DDD,2014B
31269,DDD,2014B
35502,DDD,2014B
46753,DDD,2014B
49119,DDD,2014B
50476,DDD,2014B
50619,DDD,2014B
51030,DDD,2014B
53632,DDD,2014B
58617,DDD,2014B
61911,DDD,2014B
64450,DDD,2014B
64767,DDD,2014B
69489,DDD,2014B
71723,DDD,2014B
75309,DDD,2014B
76081,DDD,2014B
84576,DDD,2014B
85216,DDD,2014B
85304,DDD,2014B
88910,DDD,2014B
89904,DDD,2014B
95356,DDD,2014B
97939,DDD,2014B
99151,DDD,2014B
111959,DDD,2014B
116763,DDD,2014B
117281,DDD,2014B
117435,DDD,2014B
118578,DDD,2014B
124134,DDD,2014B
124847,DDD,2014B
127580,DDD,2014B
128348,DDD,2014B
131695,DDD,2014B
137150,DDD,2014B
138204,DDD,2014B
138416,DDD,2014B
139455,DDD,2014B
141182,DDD,2014B
141301,DDD,2014B
141497,DDD,2014B
144908,DDD,2014B
145114,DDD,2014B
145640,DDD,2014B
145770,DDD,2014B
152320,DDD,2014B
154697,DDD,2014B
157310,DDD,2014B
161286,DDD,2014B
161878,DDD,2014B
162901,DDD,2014B
165178,DDD,2014B
172965,DDD,2014B
178258,DDD,2014B
183331,DDD,2014B
189442,DDD,2014B
196264,DDD,2014B
201151,DDD,2014B
227826,DDD,2014B
228272,DDD,2014B
228373,DDD,2014B
229499,DDD,2014B
231973,DDD,2014B
232827,DDD,2014B
233868,DDD,2014B
236015,DDD,2014B
237925,DDD,2014B
237969,DDD,2014B
239459,DDD,2014B
240389,DDD,2014B
240486,DDD,2014B
240755,DDD,2014B
242633,DDD,2014B
244438,DDD,2014B
250058,DDD,2014B
255622,DDD,2014B
260367,DDD,2014B
260565,DDD,2014B
263022,DDD,2014B
264723,DDD,2014B
266922,DDD,2014B
267118,DDD,2014B
268883,DDD,2014B
268915,DDD,2014B
277166,DDD,2014B
285412,DDD,2014B
286449,DDD,2014B
287499,DDD,2014B
288407,DDD,2014B
291005,DDD,2014B
299949,DDD,2014B
306944,DDD,2014B
309258,DDD,2014B
309756,DDD,2014B
312761,DDD,2014B
315517,DDD,2014B
315723,DDD,2014B
317801,DDD,2014B
321810,DDD,2014B
325566,DDD,2014B
327449,DDD,2014B
328123,DDD,2014B
333308,DDD,2014B
334504,DDD,2014B
335471,DDD,2014B
339513,DDD,2014B
348439,DDD,2014B
352308,DDD,2014B
352600,DDD,2014B
354050,DDD,2014B
354953,DDD,2014B
355309,DDD,2014B
355780,DDD,2014B
355935,DDD,2014B
356166,DDD,2014B
356297,DDD,2014B
356705,DDD,2014B
360759,DDD,2014B
361842,DDD,2014B
362115,DDD,2014B
363122,DDD,2014B
365764,DDD,2014B
367045,DDD,2014B
367127,DDD,2014B
367646,DDD,2014B
370089,DDD,2014B
373790,DDD,2014B
374645,DDD,2014B
376280,DDD,2014B
378728,DDD,2014B
379330,DDD,2014B
380681,DDD,2014B
382051,DDD,2014B
384372,DDD,2014B
385927,DDD,2014B
386140,DDD,2014B
386671,DDD,2014B
386849,DDD,2014B
387289,DDD,2014B
387963,DDD,2014B
390026,DDD,2014B
391611,DDD,2014B
393094,DDD,2014B
394020,DDD,2014B
395164,DDD,2014B
395288,DDD,2014B
397429,DDD,2014B
398529,DDD,2014B
399203,DDD,2014B
400461,DDD,2014B
400599,DDD,2014B
402575,DDD,2014B
406753,DDD,2014B
407115,DDD,2014B
407303,DDD,2014B
409284,DDD,2014B
410816,DDD,2014B
412600,DDD,2014B
412663,DDD,2014B
413629,DDD,2014B
415151,DDD,2014B
415695,DDD,2014B
416008,DDD,2014B
418453,DDD,2014B
418781,DDD,2014B
421242,DDD,2014B
421754,DDD,2014B
421877,DDD,2014B
424880,DDD,2014B
426137,DDD,2014B
426297,DDD,2014B
430282,DDD,2014B
430678,DDD,2014B
431136,DDD,2014B
434002,DDD,2014B
440103,DDD,2014B
440331,DDD,2014B
440798,DDD,2014B
441393,DDD,2014B
442873,DDD,2014B
444474,DDD,2014B
445857,DDD,2014B
447162,DDD,2014B
464592,DDD,2014B
464685,DDD,2014B
464748,DDD,2014B
464887,DDD,2014B
466158,DDD,2014B
466714,DDD,2014B
467230,DDD,2014B
468386,DDD,2014B
469425,DDD,2014B
469614,DDD,2014B
470555,DDD,2014B
471189,DDD,2014B
471476,DDD,2014B
472257,DDD,2014B
472284,DDD,2014B
472651,DDD,2014B
473406,DDD,2014B
474451,DDD,2014B
477063,DDD,2014B
477180,DDD,2014B
479921,DDD,2014B
481863,DDD,2014B
484130,DDD,2014B
484213,DDD,2014B
484305,DDD,2014B
484762,DDD,2014B
485219,DDD,2014B
486022,DDD,2014B
488550,DDD,2014B
489507,DDD,2014B
490164,DDD,2014B
491792,DDD,2014B
491912,DDD,2014B
492095,DDD,2014B
492537,DDD,2014B
493055,DDD,2014B
493296,DDD,2014B
493434,DDD,2014B
493793,DDD,2014B
493879,DDD,2014B
493984,DDD,2014B
496085,DDD,2014B
497206,DDD,2014B
498438,DDD,2014B
498582,DDD,2014B
498905,DDD,2014B
501123,DDD,2014B
501487,DDD,2014B
501723,DDD,2014B
502161,DDD,2014B
502207,DDD,2014B
504089,DDD,2014B
505561,DDD,2014B
505815,DDD,2014B
505854,DDD,2014B
507812,DDD,2014B
508446,DDD,2014B
508594,DDD,2014B
508872,DDD,2014B
509100,DDD,2014B
509417,DDD,2014B
511869,DDD,2014B
511890,DDD,2014B
513687,DDD,2014B
513957,DDD,2014B
514277,DDD,2014B
515161,DDD,2014B
516318,DDD,2014B
517864,DDD,2014B
518265,DDD,2014B
518330,DDD,2014B
520349,DDD,2014B
520962,DDD,2014B
522129,DDD,2014B
522205,DDD,2014B
522363,DDD,2014B
522690,DDD,2014B
522840,DDD,2014B
523583,DDD,2014B
523857,DDD,2014B
523978,DDD,2014B
524109,DDD,2014B
524137,DDD,2014B
525412,DDD,2014B
525635,DDD,2014B
526098,DDD,2014B
526175,DDD,2014B
527323,DDD,2014B
528330,DDD,2014B
528699,DDD,2014B
528822,DDD,2014B
529190,DDD,2014B
531069,DDD,2014B
531234,DDD,2014B
531340,DDD,2014B
532194,DDD,2014B
532988,DDD,2014B
533012,DDD,2014B
534201,DDD,2014B
536794,DDD,2014B
536941,DDD,2014B
536999,DDD,2014B
537756,DDD,2014B
539060,DDD,2014B
539186,DDD,2014B
539451,DDD,2014B
539588,DDD,2014B
539872,DDD,2014B
540758,DDD,2014B
541000,DDD,2014B
541765,DDD,2014B
543356,DDD,2014B
543361,DDD,2014B
543789,DDD,2014B
544499,DDD,2014B
546025,DDD,2014B
546040,DDD,2014B
546299,DDD,2014B
546403,DDD,2014B
546584,DDD,2014B
547786,DDD,2014B
547816,DDD,2014B
547860,DDD,2014B
548371,DDD,2014B
548500,DDD,2014B
549160,DDD,2014B
549785,DDD,2014B
550046,DDD,2014B
550638,DDD,2014B
550893,DDD,2014B
551109,DDD,2014B
551171,DDD,2014B
551340,DDD,2014B
551427,DDD,2014B
551814,DDD,2014B
552255,DDD,2014B
552908,DDD,2014B
554065,DDD,2014B
554444,DDD,2014B
554585,DDD,2014B
554712,DDD,2014B
555137,DDD,2014B
555408,DDD,2014B
555446,DDD,2014B
556007,DDD,2014B
556057,DDD,2014B
556170,DDD,2014B
556171,DDD,2014B
556370,DDD,2014B
556374,DDD,2014B
556836,DDD,2014B
557751,DDD,2014B
558029,DDD,2014B
558292,DDD,2014B
558629,DDD,2014B
558705,DDD,2014B
559328,DDD,2014B
559872,DDD,2014B
560944,DDD,2014B
561503,DDD,2014B
561906,DDD,2014B
561913,DDD,2014B
562112,DDD,2014B
562248,DDD,2014B
562632,DDD,2014B
562708,DDD,2014B
562929,DDD,2014B
563081,DDD,2014B
563631,DDD,2014B
563763,DDD,2014B
564081,DDD,2014B
564643,DDD,2014B
564712,DDD,2014B
564944,DDD,2014B
564970,DDD,2014B
565158,DDD,2014B
565840,DDD,2014B
565851,DDD,2014B
566240,DDD,2014B
566694,DDD,2014B
566788,DDD,2014B
567595,DDD,2014B
567808,DDD,2014B
567896,DDD,2014B
568631,DDD,2014B
568686,DDD,2014B
569084,DDD,2014B
569944,DDD,2014B
570049,DDD,2014B
570215,DDD,2014B
571000,DDD,2014B
571292,DDD,2014B
572235,DDD,2014B
572414,DDD,2014B
572924,DDD,2014B
573126,DDD,2014B
574190,DDD,2014B
574909,DDD,2014B
575603,DDD,2014B
575773,DDD,2014B
575792,DDD,2014B
576350,DDD,2014B
576827,DDD,2014B
576869,DDD,2014B
577954,DDD,2014B
577977,DDD,2014B
578031,DDD,2014B
578595,DDD,2014B
578815,DDD,2014B
579134,DDD,2014B
579178,DDD,2014B
579711,DDD,2014B
580912,DDD,2014B
581409,DDD,2014B
581648,DDD,2014B
581909,DDD,2014B
582366,DDD,2014B
582479,DDD,2014B
582920,DDD,2014B
583053,DDD,2014B
583713,DDD,2014B
583775,DDD,2014B
584077,DDD,2014B
584660,DDD,2014B
584952,DDD,2014B
585372,DDD,2014B
585485,DDD,2014B
585830,DDD,2014B
586347,DDD,2014B
586369,DDD,2014B
586946,DDD,2014B
587310,DDD,2014B
587403,DDD,2014B
587576,DDD,2014B
588059,DDD,2014B
588182,DDD,2014B
588198,DDD,2014B
588397,DDD,2014B
588749,DDD,2014B
588752,DDD,2014B
589445,DDD,2014B
589569,DDD,2014B
589963,DDD,2014B
590541,DDD,2014B
591448,DDD,2014B
591648,DDD,2014B
591654,DDD,2014B
591852,DDD,2014B
592220,DDD,2014B
593099,DDD,2014B
593607,DDD,2014B
593657,DDD,2014B
594407,DDD,2014B
595193,DDD,2014B
595342,DDD,2014B
595373,DDD,2014B
596439,DDD,2014B
596465,DDD,2014B
597242,DDD,2014B
597356,DDD,2014B
597379,DDD,2014B
597839,DDD,2014B
598102,DDD,2014B
598179,DDD,2014B
599134,DDD,2014B
599649,DDD,2014B
599789,DDD,2014B
600130,DDD,2014B
600670,DDD,2014B
600767,DDD,2014B
600891,DDD,2014B
601082,DDD,2014B
601093,DDD,2014B
601270,DDD,2014B
601329,DDD,2014B
601652,DDD,2014B
601731,DDD,2014B
602228,DDD,2014B
602365,DDD,2014B
602533,DDD,2014B
603241,DDD,2014B
603302,DDD,2014B
603559,DDD,2014B
603690,DDD,2014B
604480,DDD,2014B
604704,DDD,2014B
604905,DDD,2014B
605131,DDD,2014B
605596,DDD,2014B
605652,DDD,2014B
605695,DDD,2014B
605759,DDD,2014B
605781,DDD,2014B
605890,DDD,2014B
606802,DDD,2014B
606884,DDD,2014B
607130,DDD,2014B
607214,DDD,2014B
607572,DDD,2014B
607705,DDD,2014B
607939,DDD,2014B
607946,DDD,2014B
608322,DDD,2014B
608487,DDD,2014B
608724,DDD,2014B
608772,DDD,2014B
609019,DDD,2014B
609089,DDD,2014B
609194,DDD,2014B
609265,DDD,2014B
609354,DDD,2014B
609570,DDD,2014B
609573,DDD,2014B
609681,DDD,2014B
609708,DDD,2014B
609946,DDD,2014B
610129,DDD,2014B
610170,DDD,2014B
610228,DDD,2014B
610261,DDD,2014B
610285,DDD,2014B
610326,DDD,2014B
610515,DDD,2014B
610609,DDD,2014B
610931,DDD,2014B
611377,DDD,2014B
611493,DDD,2014B
611520,DDD,2014B
611735,DDD,2014B
611800,DDD,2014B
611845,DDD,2014B
611879,DDD,2014B
611910,DDD,2014B
611983,DDD,2014B
611988,DDD,2014B
612000,DDD,2014B
612026,DDD,2014B
612111,DDD,2014B
612136,DDD,2014B
612283,DDD,2014B
612326,DDD,2014B
612439,DDD,2014B
612563,DDD,2014B
612625,DDD,2014B
612669,DDD,2014B
612805,DDD,2014B
612822,DDD,2014B
612935,DDD,2014B
613105,DDD,2014B
613107,DDD,2014B
613313,DDD,2014B
613370,DDD,2014B
613617,DDD,2014B
613667,DDD,2014B
614025,DDD,2014B
614074,DDD,2014B
614176,DDD,2014B
614217,DDD,2014B
614265,DDD,2014B
614406,DDD,2014B
614633,DDD,2014B
614650,DDD,2014B
614804,DDD,2014B
614808,DDD,2014B
614879,DDD,2014B
614949,DDD,2014B
615075,DDD,2014B
615184,DDD,2014B
616166,DDD,2014B
616334,DDD,2014B
616542,DDD,2014B
616658,DDD,2014B
616684,DDD,2014B
616874,DDD,2014B
616952,DDD,2014B
617265,DDD,2014B
617327,DDD,2014B
617350,DDD,2014B
617401,DDD,2014B
617442,DDD,2014B
617619,DDD,2014B
617699,DDD,2014B
617771,DDD,2014B
617781,DDD,2014B
617801,DDD,2014B
617880,DDD,2014B
617897,DDD,2014B
618131,DDD,2014B
618171,DDD,2014B
618377,DDD,2014B
618583,DDD,2014B
618649,DDD,2014B
618675,DDD,2014B
618682,DDD,2014B
618683,DDD,2014B
618696,DDD,2014B
618845,DDD,2014B
618913,DDD,2014B
618937,DDD,2014B
618940,DDD,2014B
618963,DDD,2014B
618968,DDD,2014B
619015,DDD,2014B
619297,DDD,2014B
619359,DDD,2014B
619382,DDD,2014B
619403,DDD,2014B
619851,DDD,2014B
619908,DDD,2014B
619939,DDD,2014B
619964,DDD,2014B
620060,DDD,2014B
620106,DDD,2014B
620337,DDD,2014B
620437,DDD,2014B
620508,DDD,2014B
620608,DDD,2014B
620658,DDD,2014B
620734,DDD,2014B
620793,DDD,2014B
620820,DDD,2014B
620892,DDD,2014B
620925,DDD,2014B
620951,DDD,2014B
621010,DDD,2014B
621300,DDD,2014B
621352,DDD,2014B
621384,DDD,2014B
621442,DDD,2014B
621615,DDD,2014B
621659,DDD,2014B
621675,DDD,2014B
621699,DDD,2014B
621883,DDD,2014B
621908,DDD,2014B
622086,DDD,2014B
622175,DDD,2014B
622192,DDD,2014B
622199,DDD,2014B
622256,DDD,2014B
622281,DDD,2014B
622333,DDD,2014B
622413,DDD,2014B
622435,DDD,2014B
622499,DDD,2014B
622541,DDD,2014B
622614,DDD,2014B
622626,DDD,2014B
622630,DDD,2014B
622657,DDD,2014B
622672,DDD,2014B
622724,DDD,2014B
622790,DDD,2014B
622792,DDD,2014B
622844,DDD,2014B
622851,DDD,2014B
622873,DDD,2014B
622900,DDD,2014B
622968,DDD,2014B
623008,DDD,2014B
623015,DDD,2014B
623052,DDD,2014B
623099,DDD,2014B
623164,DDD,2014B
623257,DDD,2014B
623332,DDD,2014B
623347,DDD,2014B
623514,DDD,2014B
623541,DDD,2014B
623585,DDD,2014B
623601,DDD,2014B
623740,DDD,2014B
623815,DDD,2014B
623829,DDD,2014B
623834,DDD,2014B
623917,DDD,2014B
623997,DDD,2014B
624052,DDD,2014B
624068,DDD,2014B
624077,DDD,2014B
624078,DDD,2014B
624093,DDD,2014B
624105,DDD,2014B
624407,DDD,2014B
624476,DDD,2014B
624492,DDD,2014B
624493,DDD,2014B
624570,DDD,2014B
624585,DDD,2014B
624610,DDD,2014B
624730,DDD,2014B
624789,DDD,2014B
624804,DDD,2014B
624839,DDD,2014B
624881,DDD,2014B
624944,DDD,2014B
625035,DDD,2014B
625080,DDD,2014B
625098,DDD,2014B
625263,DDD,2014B
625427,DDD,2014B
625568,DDD,2014B
625613,DDD,2014B
625615,DDD,2014B
625748,DDD,2014B
625874,DDD,2014B
625902,DDD,2014B
625913,DDD,2014B
625983,DDD,2014B
626018,DDD,2014B
626049,DDD,2014B
626114,DDD,2014B
626146,DDD,2014B
626172,DDD,2014B
626217,DDD,2014B
626238,DDD,2014B
626321,DDD,2014B
626348,DDD,2014B
626405,DDD,2014B
626417,DDD,2014B
626450,DDD,2014B
626546,DDD,2014B
626551,DDD,2014B
626556,DDD,2014B
626607,DDD,2014B
626723,DDD,2014B
626798,DDD,2014B
626852,DDD,2014B
626885,DDD,2014B
626889,DDD,2014B
626930,DDD,2014B
626979,DDD,2014B
627021,DDD,2014B
627100,DDD,2014B
627173,DDD,2014B
627184,DDD,2014B
627276,DDD,2014B
627322,DDD,2014B
627367,DDD,2014B
627370,DDD,2014B
627416,DDD,2014B
627616,DDD,2014B
627638,DDD,2014B
627655,DDD,2014B
627690,DDD,2014B
627772,DDD,2014B
627882,DDD,2014B
627891,DDD,2014B
627924,DDD,2014B
628099,DDD,2014B
628150,DDD,2014B
628216,DDD,2014B
628246,DDD,2014B
628347,DDD,2014B
628386,DDD,2014B
628437,DDD,2014B
628575,DDD,2014B
628642,DDD,2014B
628806,DDD,2014B
628835,DDD,2014B
628841,DDD,2014B
628858,DDD,2014B
628875,DDD,2014B
628915,DDD,2014B
628947,DDD,2014B
628956,DDD,2014B
629000,DDD,2014B
629039,DDD,2014B
629055,DDD,2014B
629316,DDD,2014B
629405,DDD,2014B
629442,DDD,2014B
629452,DDD,2014B
629632,DDD,2014B
629699,DDD,2014B
629702,DDD,2014B
629706,DDD,2014B
629710,DDD,2014B
629713,DDD,2014B
629725,DDD,2014B
629822,DDD,2014B
629876,DDD,2014B
629877,DDD,2014B
629921,DDD,2014B
629955,DDD,2014B
630009,DDD,2014B
630073,DDD,2014B
630137,DDD,2014B
630152,DDD,2014B
630200,DDD,2014B
630301,DDD,2014B
630359,DDD,2014B
630401,DDD,2014B
630432,DDD,2014B
630556,DDD,2014B
630596,DDD,2014B
630613,DDD,2014B
630774,DDD,2014B
630818,DDD,2014B
630935,DDD,2014B
630939,DDD,2014B
630948,DDD,2014B
631131,DDD,2014B
631240,DDD,2014B
631257,DDD,2014B
631299,DDD,2014B
631322,DDD,2014B
631355,DDD,2014B
631388,DDD,2014B
631439,DDD,2014B
631513,DDD,2014B
631514,DDD,2014B
631527,DDD,2014B
631560,DDD,2014B
631630,DDD,2014B
631670,DDD,2014B
631771,DDD,2014B
631851,DDD,2014B
632115,DDD,2014B
632195,DDD,2014B
632205,DDD,2014B
632215,DDD,2014B
632305,DDD,2014B
632314,DDD,2014B
632469,DDD,2014B
632473,DDD,2014B
632482,DDD,2014B
632486,DDD,2014B
632504,DDD,2014B
